"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/DatasmithContent/Materials/SketchUpReference.SketchUpReference","0","16","1","1","18.502977","0","151"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","59","1","1","349.337677","0","1342"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","64","11","6","63.686539","0","480"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","9","1","1","10.145455","0","46"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","40","1","1","36.690998","0","419"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","45","3","1","57.088512","0","507"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","323","2","1","290.210022","0","10809"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","18","1","1","16.302269","0","113"
"/Game/Assets/Asylum/WaterFountainTexture/waterfountain.waterfountain","0","8","1","1","9.410229","0","30"
"/Game/Assets/Asylum/LadyoftheAsylum/Dress.Dress","0","11","1","1","12.272828","0","51"
"/Game/Assets/Asylum/RoofTiles/RoofTiles.RoofTiles","0","8","1","1","8.690414","0","31"
"/Game/Assets/Asylum/LadyoftheAsylum/Eyes.Eyes","0","11","1","1","12.080660","0","66"
"/Game/Assets/Asylum/LadyoftheAsylum/Body.Body","0","11","1","1","12.923642","0","59"
"/Game/Assets/Asylum/LadyoftheAsylum/Hair.Hair","0","15","1","1","14.673451","0","91"
"/Game/Assets/Asylum/AsylumDecorations/Models/TV_Retro.TV_Retro","0","8","1","1","8.369738","0","43"
"/Game/Assets/Asylum/InteriorBedWalls/InteriorBricks.InteriorBricks","0","8","1","1","8.497828","0","28"
"/Game/Assets/Asylum/AsylumFence/01_-_Default.01_-_Default","0","18","1","1","17.014389","0","162"
"/Game/Assets/Asylum/BrickTexture_Exterior_/BrickMat.BrickMat","0","8","1","1","8.924874","0","37"
"/Game/Assets/Asylum/AsylumFence/Textures/Albedo/Paint_Ruste_albedo_Mat.Paint_Ruste_albedo_Mat","0","16","1","1","17.596659","0","123"
"/Game/Assets/Asylum/AsylumDecorations/Models/Tap.Tap","0","8","1","1","8.590594","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/ToiletWall.ToiletWall","0","8","1","1","8.438965","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/Tank_V2.Tank_V2","0","8","1","1","8.967665","0","25"
"/Game/Assets/Asylum/AsylumDecorations/Models/TableSmall.TableSmall","0","8","1","1","8.748875","0","34"
"/Game/Assets/Asylum/AsylumDecorations/Models/TableOffice.TableOffice","0","8","1","1","8.838832","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/TableKitchen.TableKitchen","0","8","1","1","8.257081","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/SurgeryTable.SurgeryTable","0","8","1","1","9.189741","0","27"
"/Game/Assets/Asylum/AsylumDecorations/Models/SurgeryLamp.SurgeryLamp","0","8","1","1","8.736300","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/Construction.Construction","0","8","1","1","8.391093","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/Matres.Matres","0","8","1","1","8.738010","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Patern.Sofa_Patern","0","8","1","1","8.594189","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Bottom.Sofa_Bottom","0","8","5","1","10.401794","0","29"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Base.Sofa_Base","0","8","1","1","8.663537","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Pilow.Sofa_Pilow","0","8","1","1","8.790235","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/SofaChair.SofaChair","0","8","1","1","11.190558","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/Toilet.Toilet","0","8","1","1","8.320937","0","30"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sink.Sink","0","8","1","1","8.384811","0","32"
"/Game/Assets/Asylum/AsylumDecorations/Models/NeonLamp.NeonLamp","0","10","1","1","10.131739","0","50"
"/Game/Assets/Asylum/AsylumDecorations/Models/Shower.Shower","0","8","1","1","8.913239","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/ProjectorCloth.ProjectorCloth","0","8","1","1","8.782412","0","32"
"/Game/Assets/Asylum/AsylumDecorations/Models/Pillow.Pillow","0","8","1","1","9.551153","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/PC_Monitor.PC_Monitor","0","8","1","1","8.682393","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/MorgueBox_Door.MorgueBox_Door","0","8","1","1","8.644768","0","28"
"/Game/Assets/Asylum/AsylumDecorations/Models/Keyboard__Keybord_png.Keyboard__Keybord_png","0","8","2","1","9.015535","0","29"
"/Game/Assets/Asylum/AsylumDecorations/Models/FloorWood.FloorWood","0","8","1","1","9.791233","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/MorgueBox_Bed.MorgueBox_Bed","0","8","4","1","10.263163","0","27"
"/Game/Assets/Asylum/AsylumDecorations/Models/MorgueBox.MorgueBox","0","8","1","1","8.353602","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/LampWall.LampWall","0","8","1","1","8.899955","0","28"
"/Game/Assets/Asylum/AsylumDecorations/Models/KitchenShelf.KitchenShelf","0","8","1","1","9.178923","0","24"
"/Game/Assets/Asylum/AsylumDecorations/Models/Heater.Heater","0","8","1","1","8.648651","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/Fridge_DoorH.Fridge_DoorH","0","8","1","1","8.808472","0","25"
"/Game/Assets/Asylum/AsylumDecorations/Models/Fridge_DoorD.Fridge_DoorD","0","8","1","1","8.690578","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/Fridge_Case.Fridge_Case","0","8","1","1","8.692332","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Textures/FloorWood_Mat.FloorWood_Mat","0","8","1","1","9.120527","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/Checkerboard.Checkerboard","0","8","1","1","8.839537","0","31"
"/Game/Assets/Asylum/AsylumDecorations/Models/FilmProjector.FilmProjector","0","8","1","1","8.741665","0","28"
"/Game/Assets/Asylum/AsylumDecorations/Models/Door_Frame.Door_Frame","0","8","1","1","9.374745","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/Door.Door","0","8","1","1","8.779875","0","38"
"/Game/Assets/Asylum/AsylumDecorations/Models/CurtainsMedic.CurtainsMedic","0","8","1","1","8.388088","0","41"
"/Game/Assets/Asylum/AsylumDecorations/Models/Chandelier.Chandelier","0","8","1","1","9.635520","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/Cupboard.Cupboard","0","8","1","1","8.680283","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/CupboardLight_Broken.CupboardLight_Broken","0","8","1","1","9.006453","0","30"
"/Game/Assets/Asylum/AsylumDecorations/Models/ChairOffice.ChairOffice","0","8","1","1","8.960334","0","32"
"/Game/Assets/Asylum/AsylumDecorations/Models/Carpet.Carpet","0","8","1","1","8.137851","0","43"
"/Game/Assets/Asylum/AsylumDecorations/Models/BigShelf.BigShelf","0","8","1","1","8.450013","0","37"
"/Game/Assets/Asylum/AsylumDecorations/Models/BigHangs.BigHangs","0","10","1","1","9.946503","0","50"
"/Game/Assets/Asylum/AsylumDecorations/Models/BigBoiler.BigBoiler","0","8","1","1","8.505174","0","31"
"/Game/Assets/Asylum/AsylumDecorations/Models/Bed.Bed","0","8","1","1","8.499366","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/BedFeather.BedFeather","0","8","1","1","8.767902","0","36"
"/Game/Assets/Asylum/AsylumDecorations/Models/Antlers.Antlers","0","8","1","1","8.601974","0","36"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","7","1","1","7.146842","0","34"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","7","7","1","8.557997","0","7"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","40","1","1","35.318756","0","424"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","8","1","1","9.757877","0","43"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","36","1","1","48.071671","0","523"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","0","13","1","1","36.048706","0","103"
"/Game/Assets/Grass/M_FieldGrass_01.M_FieldGrass_01","0","72","4","2","77.850983","0","507"
"/DatasmithContent/Materials/RevitReference.RevitReference","0","54","9","3","69.599106","0","432"
"/DatasmithContent/Materials/C4DReference.C4DReference","0","8","1","1","8.065248","0","36"
"/DatasmithContent/Materials/CE_OpacitySimpleReference.CE_OpacitySimpleReference","0","36","2","1","33.018860","0","695"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","36","1","1","52.309353","0","663"
"/DatasmithContent/Materials/CE_OpaqueReference.CE_OpaqueReference","0","16","1","1","16.840691","0","111"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","31","1","1","27.303545","0","414"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","8","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/Blended_Material/Blended_Material.Blended_Material","0","42","7","3","56.988678","0","218"
"/Game/STF/Landscape/Environment/Foliage/DeadTrees/M_dead-tree-leafs.M_dead-tree-leafs","0","72","5","2","106.777046","0","739"
"/Game/STF/Landscape/Environment/Foliage/DeadTrees/M_tree_dead_bark.M_tree_dead_bark","0","72","13","2","123.475403","0","538"
"/Game/STF/Landscape/Environment/Foliage/Pines/M_tree_pine_bark_diffuse_material.M_tree_pine_bark_diffuse_material","0","72","10","2","81.498810","0","465"
"/Game/STF/Landscape/Environment/Foliage/Pines/M_tree_pine_Leafs_Material.M_tree_pine_Leafs_Material","0","72","7","2","90.715912","0","462"
"/DatasmithContent/Materials/StdDecal/M_StdDecal.M_StdDecal","0","36","2","1","38.668415","0","213"
"/DatasmithContent/Materials/StdOpaque/M_StdOpaque.M_StdOpaque","0","65","3","1","63.513218","0","906"
"/DatasmithContent/Materials/StdTranslucent/M_StdTranslucent.M_StdTranslucent","0","42","1","1","206.224716","0","360"
"/DatasmithContent/Materials/StdEmissive/M_StdEmissive.M_StdEmissive","0","49","6","1","44.443405","0","558"
"/Game/STF/Landscape/Environment/Foliage/Pines/M_pines_lod3.M_pines_lod3","0","36","8","1","35.316933","0","254"
"/Game/STF/Landscape/Environment/Foliage/DeadTrees/M_dead-tree-lod3.M_dead-tree-lod3","0","36","7","1","33.265137","0","132"
"/Game/STF/Landscape/Environment/Foliage/DeadTrees/M_dead-tree-lod3.M_dead-tree-lod3","49","40","1","1","34.201653","0","509"
"/Game/STF/Landscape/Environment/Foliage/Pines/M_pines_lod3.M_pines_lod3","49","40","1","1","36.379395","0","556"
"/DatasmithContent/Materials/StdEmissive/M_StdEmissive.M_StdEmissive","49","78","1","1","75.369278","0","1883"
"/DatasmithContent/Materials/StdTranslucent/M_StdTranslucent.M_StdTranslucent","49","42","1","1","73.405891","0","548"
"/DatasmithContent/Materials/StdOpaque/M_StdOpaque.M_StdOpaque","49","96","2","1","93.673790","0","2187"
"/DatasmithContent/Materials/StdDecal/M_StdDecal.M_StdDecal","49","36","1","1","35.233105","0","342"
"/Game/STF/Landscape/Environment/Foliage/Pines/M_tree_pine_Leafs_Material.M_tree_pine_Leafs_Material","49","80","2","2","94.913864","0","1056"
"/Game/Assets/Grass/M_FieldGrass_01.M_FieldGrass_01","49","105","1","1","130.110703","0","2254"
"/Game/STF/Landscape/Environment/Foliage/Pines/M_tree_pine_bark_diffuse_material.M_tree_pine_bark_diffuse_material","49","80","3","2","86.980865","0","823"
"/Game/STF/Landscape/Environment/Foliage/DeadTrees/M_tree_dead_bark.M_tree_dead_bark","49","80","3","2","95.043198","0","908"
"/Game/STF/Landscape/Environment/Foliage/DeadTrees/M_dead-tree-leafs.M_dead-tree-leafs","49","80","4","2","93.432037","0","1080"
"/Game/Assets/Asylum/Blended_Material/Blended_Material.Blended_Material","49","42","9","3","42.850376","0","258"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","8","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","7","1","0.000000","0","0"
"/DatasmithContent/Materials/RevitReference.RevitReference","49","0","54","3","0.000000","0","64"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","70","6","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","49","0","107","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","48","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","16","1","0.000000","0","0"
"/Game/Assets/Blueprints/CandleFlicker.CandleFlicker","49","0","48","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","37","1","0.000000","0","0"
"/DatasmithContent/Materials/CE_OpaqueReference.CE_OpaqueReference","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","8","1","0.000000","0","0"
"/DatasmithContent/Materials/C4DReference.C4DReference","49","0","8","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","42","1","0.000000","0","0"
"/DatasmithContent/Materials/CE_OpacitySimpleReference.CE_OpacitySimpleReference","49","0","42","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","0","8","1","0.000000","0","0"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","49","0","13","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Antlers.Antlers","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","7","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","42","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","48","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","16","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/BedFeather.BedFeather","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Bed.Bed","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/CurtainsMedic.CurtainsMedic","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Cupboard.Cupboard","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/ChairOffice.ChairOffice","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/BigBoiler.BigBoiler","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/CupboardLight_Broken.CupboardLight_Broken","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Chandelier.Chandelier","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Carpet.Carpet","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/BigShelf.BigShelf","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/BigHangs.BigHangs","49","0","10","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Door_Frame.Door_Frame","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Door.Door","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Fridge_Case.Fridge_Case","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Textures/FloorWood_Mat.FloorWood_Mat","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Checkerboard.Checkerboard","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/FilmProjector.FilmProjector","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/KitchenShelf.KitchenShelf","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","16","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Heater.Heater","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Fridge_DoorH.Fridge_DoorH","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Fridge_DoorD.Fridge_DoorD","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/FloorWood.FloorWood","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/MorgueBox_Bed.MorgueBox_Bed","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/MorgueBox.MorgueBox","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/LampWall.LampWall","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/ProjectorCloth.ProjectorCloth","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/PC_Monitor.PC_Monitor","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/MorgueBox_Door.MorgueBox_Door","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Keyboard__Keybord_png.Keyboard__Keybord_png","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Toilet.Toilet","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sink.Sink","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Base.Sofa_Base","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Matres.Matres","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/SofaChair.SofaChair","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/SurgeryTable.SurgeryTable","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/SurgeryLamp.SurgeryLamp","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Construction.Construction","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Patern.Sofa_Patern","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Bottom.Sofa_Bottom","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","16","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Sofa_Pilow.Sofa_Pilow","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Shower.Shower","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Pillow.Pillow","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/NeonLamp.NeonLamp","49","0","10","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Tank_V2.Tank_V2","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/TableSmall.TableSmall","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/TableOffice.TableOffice","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/TableKitchen.TableKitchen","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/BrickTexture_Exterior_/BrickMat.BrickMat","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumFence/Textures/Albedo/Paint_Ruste_albedo_Mat.Paint_Ruste_albedo_Mat","49","0","16","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/ToiletWall.ToiletWall","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/Tap.Tap","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","7","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumFence/01_-_Default.01_-_Default","49","0","21","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Game/Assets/Asylum/InteriorBedWalls/InteriorBricks.InteriorBricks","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/AsylumDecorations/Models/TV_Retro.TV_Retro","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/RoofTiles/RoofTiles.RoofTiles","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/LadyoftheAsylum/Eyes.Eyes","49","0","11","1","0.000000","0","0"
"/Game/Assets/Asylum/LadyoftheAsylum/Body.Body","49","0","11","1","0.000000","0","0"
"/Game/Assets/Asylum/LadyoftheAsylum/Hair.Hair","49","0","15","1","0.000000","0","0"
"/Game/Assets/Asylum/WaterFountainTexture/waterfountain.waterfountain","49","0","8","1","0.000000","0","0"
"/Game/Assets/Asylum/LadyoftheAsylum/Dress.Dress","49","0","11","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","21","1","0.000000","0","0"
"/DatasmithContent/Materials/SketchUpReference.SketchUpReference","49","0","16","1","0.000000","0","0"
